,Confederation,Stadium,City,HomeTeams,Capacity,Country,IOC,Population,UCLChampions,UELChampion,UCLFinalStadium ,UELFinalStadium,Capacidad/1000Habs,Latitude,Longitude
0,UEFA,Stadiumi Besëlidhja,Lezhë,Besëlidhja,7000,Albania,ALB,2876591,FALSE,FALSE,FALSE,FALSE,2.433436,41.7760165,19.6446705
1,UEFA,Stadiumi Flamurtari,Vlorë,Flamurtari Vlorë,8200,Albania,ALB,2876591,FALSE,FALSE,FALSE,FALSE,2.850596,40.4560746,19.4888234
2,UEFA,Stadiumi Laçi,Laçi,KF Laçi,5000,Albania,ALB,2876591,FALSE,FALSE,FALSE,FALSE,1.738169,41.6424224,19.7117332
3,UEFA,Stadiumi Niko Dovana,Durrës,Teuta,12040,Albania,ALB,2876591,FALSE,FALSE,FALSE,FALSE,4.18551,41.3260658,19.4497646
4,UEFA,Stadiumi Selman Stërmasi,Tirana,"KF Tirana, Dinamo, Partizani",9500,Albania,ALB,2876591,FALSE,FALSE,FALSE,FALSE,3.30252,41.3190024,19.8112655
5,UEFA,Stadiumi Skënderbeu,Korçë,Skënderbeu,7500,Albania,ALB,2876591,FALSE,FALSE,FALSE,FALSE,2.607253,40.6261107,20.7828471
6,UEFA,Alashkert Stadion,Yerevan,Alashkert,6850,Armenia,ARM,2924816,FALSE,FALSE,FALSE,FALSE,2.342028,40.153974,44.4752724
7,UEFA,Banants Stadion,Yerevan,Banants,4860,Armenia,ARM,2924816,FALSE,FALSE,FALSE,FALSE,1.661643,40.1718135,44.45028
8,UEFA,Hrazdan Stadion,Yerevan,"Ararat, Kilikia",54208,Armenia,ARM,2924816,FALSE,FALSE,FALSE,FALSE,18.533815,40.1804448,44.494523
9,UEFA,Republican Stadion,Yerevan,"Pyunik, Uliss",14403,Armenia,ARM,2924816,FALSE,FALSE,FALSE,FALSE,4.924412,40.1719796,44.5256896
10,UEFA,Allianz Stadion,Vienna,Rapid,28345,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,3.199947,48.198023,16.266021
11,UEFA,BSFZ-Arena,Vienna,Admira Wacker,12000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,1.354714,48.0974796,16.3115642
12,UEFA,Cashpoint-Arena,Altach,SCR,8500,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.959589,47.3541468,9.6374474
13,UEFA,Casino-Stadion,Bregenz,Schwarz-Weiß,11112,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,1.254465,47.5038926,9.7334002
14,UEFA,Ernst Happel Stadion,Vienna,Sin Equipo,50865,Austria,AUT,8857960,FALSE,FALSE,TRUE,FALSE,5.742293,48.2072078,16.4209847
15,UEFA,Fill Metallbau Stadion,Ried,SV Ried,7600,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.857985,48.2078047,13.4785848
16,UEFA,Franz-Fekete-Stadion,Kapfenberg,Kapfenberger SV,12000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,1.354714,47.444727,15.3001947
17,UEFA,Fußballakademie Burgenland,Mattersburg,SV Mattersburg,2500,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.282232,47.7422347,16.3803846
18,UEFA,Generali-Arena,Vienna,Austria,13500,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,1.524053,48.162353,16.387128
19,UEFA,Gernot Langes Stadion,Wattens,WSG Wattens,5200,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.587043,47.2951263,11.5825503
20,UEFA,Hohe Warte,Vienna,First Vienna,6000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.677357,48.249444,16.357778
21,UEFA,Lavanttal-Arena,Wolfsberg,WAC,7300,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.824118,46.8262444,14.85189
22,UEFA,Linzer Stadion,Linz,Blau-Weiß,21005,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,2.371313,48.293723,14.27658
23,UEFA,Merkur Arena,Graz,"Grazer AK, SK Sturm",15400,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,1.738549,47.0464922,15.4547535
24,UEFA,MyPhone Austria Stadion,Salzburg,Austria,1566,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.17679,47.7916055,13.0142232
25,UEFA,NV Arena,Sankt Pölten,SKN St Pölten,8000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.903142,48.2209412,15.6535217
26,UEFA,Pappelstadion,Mattersburg,SV Mattersburg,18000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,2.032071,47.7399576,16.4063807
27,UEFA,Red Bull Arena,Salzburg,Salzburg,31895,Austria,USA,8857960,FALSE,FALSE,FALSE,FALSE,3.600716,47.8162823,12.9982153
28,UEFA,Sonnenseestadion,Ritzing,"SC Ritzing, SC Eisenstadt",5000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.564464,47.6029693,16.4938071
29,UEFA,Sportplatz Lend,Hall in Tirol,SV Hall,2000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.225786,47.2775666,11.5118864
30,UEFA,Stadion Donawitz,Leoben,DSV Leoben,6000,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.677357,47.3769615,15.0786004
31,UEFA,Stadion Schuberth,Melk,SC Melk,2500,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.282232,48.2190183,15.3463749
32,UEFA,Stadion Tivoli NEU,Innsbruck,Wacker,16008,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,1.807188,47.2562444,11.4119753
33,UEFA,TGW-Arena,Pasching,"FC Pasching, LASK",7870,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,0.888466,48.2361894,14.2283081
34,UEFA,Wörthersee Stadion,Klagenfurt am Wörthersee,SK Austria,31957,Austria,AUT,8857960,FALSE,FALSE,FALSE,FALSE,3.607716,46.6089713,14.2782751
35,UEFA,Bakcell Arena,Baku,Sin Equipo,11000,Azerbaijan,AZE,9898100,FALSE,FALSE,FALSE,FALSE,1.111324,40.400124,49.9437032
36,UEFA,Baku Olympic Stadium,Baku,Sin Equipo,69870,Azerbaijan,AZE,9898100,FALSE,FALSE,FALSE,FALSE,7.058931,40.429958,49.919602
37,UEFA,Habil X?lilov Stadionu,Imishli,MKT-Araz,8500,Azerbaijan,AZE,9898100,FALSE,FALSE,FALSE,FALSE,0.858751,39.8694686,48.0665218
38,UEFA,??fa Stadionu,Baku,"Inter, Olimpik, Standard",7535,Azerbaijan,AZE,9898100,FALSE,FALSE,FALSE,FALSE,0.761257,40.4110883,49.8977458
39,UEFA,Tofiq B?khramov Stadionu,Baku,"Neftchi, FK Baku",31100,Azerbaijan,AZE,9898100,FALSE,FALSE,FALSE,FALSE,3.142017,40.3973495,49.8524054
40,UEFA,Borisov Arena,Borisov,BATE,13121,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,1.382351,54.192864,28.4758124
41,UEFA,Neman Stadion,Grodno,Neman,8800,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,0.927116,53.6889064,23.8208652
42,UEFA,Stadion Brestskiy,Brest,Dynamo,10169,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,1.071346,52.0896103,23.6826986
43,UEFA,Stadion Dinama,Minsk,Dinamo,34000,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,3.582039,53.8951794,27.5602867
44,UEFA,Stadion Dinamo-Yuni,Minsk,Dinamo,4500,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,0.474093,53.9050044,27.4152439
45,UEFA,Stadion Horodskiy,Borisov,BATE,5402,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,0.569123,54.2229609,28.4903308
46,UEFA,Stadion Torpedo,Zhodino,Torpedo-BelAZ,6542,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,0.689226,54.0924862,28.3197435
47,UEFA,Stadion Torpedo,Minsk,Torpedo Minsk,5200,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,0.547841,53.8695132,27.6583505
48,UEFA,Stadion Traktor,Minsk,"MTZ-RIPO, Zvezda-VA-BGU",17586,Belarus,BLR,9491800,FALSE,FALSE,FALSE,FALSE,1.852757,53.881407,27.6173726
49,UEFA,AFAS Stadion,Mechelen,KV Mechelen,16672,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.459874,51.0371828,4.4864036
50,UEFA,Albertparkstadion,Ostenda,KV Oostende,8000,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.700515,51.2168608,2.8865719
51,UEFA,Bosuil Stadion,Antwerp,Royal FC,15975,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.398842,51.2327003,4.471575
52,UEFA,Constant Vanden Stock Stadion,Brussels,Anderlecht,28063,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,2.45732,50.8341614,4.2983394
53,UEFA,Daknamstadion,Lokeren,SC Lokeren,12000,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.050773,51.1161928,3.9865587
54,UEFA,De Leunen,Geel,ASV Geel,10524,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.921528,51.1722636,4.9729722
55,UEFA,De Pluimen,Dikmsuide,KSV Diksmuide,2500,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.218911,51.0255729,2.8694983
56,UEFA,Edmond Machtens-Stadion,Sint-Jans-Molenbeek,FC Brussels,15266,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.336759,50.8551783,4.3106936
57,UEFA,Freethiel,Beveren,Waasland-Beveren,13290,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.163731,51.2142038,4.243835
58,UEFA,Gemeentelijk Parkstadion,Boom,Rupel Boom,9450,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.827484,51.1035381,4.3743854
59,UEFA,Ghelamco Arena,Gent,KAA Gent,19999,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.751201,51.0161221,3.7337422
60,UEFA,Henri Houtsaeger Stadion,Koksijde,KVVC,2500,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.218911,51.1076939,2.6521538
61,UEFA,Herman Vanderpoortenstadion,Lier,Lierse,15500,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.357249,51.1439734,4.5742887
62,UEFA,Jan Breydel Stadion,Brugge,"Club Brugge, Cercle Brugge",29022,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,2.541295,51.1933333,3.1805556
63,UEFA,Kehrwegstadion,Eupen,KAS Eupen,8400,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.735541,50.62634,6.045235
64,UEFA,King Power at Den Dreef Stadion,Leuven,OH Leuven,10020,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.877396,50.8683498,4.6943899
65,UEFA,Koning Boudewijn Stadion,Brussels,Sin Equipo,50122,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,4.388904,50.8956998,4.3340722
66,UEFA,Ludo Coeck Stadion,Antwerp,Berchem Sport,13607,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.191489,51.1878335,4.4397748
67,UEFA,Luminus Arena,Genk,Genk,23718,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,2.076853,51.0050212,5.5334055
68,UEFA,Olympisch Stadion,Antwerp,Beerschot Wilrijk,12771,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.118285,51.194447,4.3787974
69,UEFA,Pierre Cornelisstadion,Aalst,Eendracht,6294,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.55113,50.9503371,4.0440624
70,UEFA,Regenboogstadion,Waregem,Zulte,11020,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.96496,50.8830336,3.4291302
71,UEFA,Schierveldestadion,Roeselare,KSV Roeselare,9036,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.791232,50.9519353,3.105231
72,UEFA,Staaien,Sint-Truiden,St-Truiden VV,12125,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.061719,50.81445,5.16753
73,UEFA,Stade Charles Tondreau,Mons,RAEC Mons,12662,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.108741,50.4620952,3.9629871
74,UEFA,Stade de la Neuville,Charleroi,ROC de Charleroi,12164,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.065134,50.4086201,4.4569578
75,UEFA,Stade de Sclessin,Liège,Standard,30023,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,2.628947,50.6099205,5.5435099
76,UEFA,Stade du Pays de Charleroi,Charleroi,Charleroi,14000,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.225902,50.414609,4.453787
77,UEFA,Stade du Tivoli,La Louvière,UR La Louvière Centre,12500,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,1.094555,50.4783523,4.200953
78,UEFA,Stade Le Cannonier,Mouscron,Royal Mouscron-Péruwelz,10830,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.948323,50.7334602,3.2104654
79,UEFA,Stade Robert Urbain,Boussu,Royal Boussu,6000,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.525387,50.4135337,3.779318
80,UEFA,t’Kuipje,Westerlo,KVC Westerlo,10278,Belgium,BEL,11420163,FALSE,FALSE,FALSE,FALSE,0.899987,51.0948754,4.9289563
81,UEFA,Olimpiskij Stadion Koševo,Sarajevo,FK Sarajevo,35630,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,10.147031,43.8738313,18.4088103
82,UEFA,Stadion Banja Ilidža,Grada?ac,Zvijezda,5000,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,1.423945,44.8871281,18.4124979
83,UEFA,Stadion Bilino Polje,Zenica,?elik,18000,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,5.126201,44.2058968,17.907304
84,UEFA,Stadion Gradski,Banja Luka,Borac,9730,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,2.770997,44.7760279,17.1995594
85,UEFA,Stadion Gradski,Ugljevik,Rudar,8000,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,2.278312,44.6906134,18.9979379
86,UEFA,Stadion Gradski,Orašje,HNK Orašje,3000,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,0.854367,43.6719071,18.9830232
87,UEFA,Stadion Grbavica,Sarajevo,"Željezni?ar, Olimpik",16100,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,4.585102,43.8467439,18.3872419
88,UEFA,Stadion Jedinstvo,Biha?,Jedinstvo,7500,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,2.135917,44.8067803,15.8639055
89,UEFA,Stadion Mokri Dolac,Posušje,Posušje,8000,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,2.278312,43.469428,17.3283411
90,UEFA,Stadion pod Bijelim Brijegom,Mostar,HŠK Zrinjski,25000,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,7.119724,43.345506,17.7952678
91,UEFA,Stadion Ro?eni,Mostar,Velež,5294,Bosnia-Herzegovina,BIH,3511372,FALSE,FALSE,FALSE,FALSE,1.507673,43.3785737,17.8543142
92,UEFA,Ludogorets Arena,Razgrad,Ludogorets,9000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,1.27659,43.5346301,26.5276539
93,UEFA,Stadion „Akademik”,Sofia,Akademik,10000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,1.418433,42.6855379,23.3688319
94,UEFA,Stadion 9. Septembri,Burgas,Czernomorec,22000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,3.120552,42.5047926,27.4626361
95,UEFA,Stadion Bâlgarska Armiya,Sofia,CSKA,22015,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,3.12268,42.684034,23.3397
96,UEFA,Stadion Bonchuk,Dupnitsa,Marek,16050,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,2.276585,42.2752985,23.1356136
97,UEFA,Stadion Georgi Asparuhov,Sofia,Levski,29200,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,4.141824,42.7053331,23.3632479
98,UEFA,Stadion Hristo Botev,Plovdiv,Botev,21000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,2.978709,42.1399668,24.7645025
99,UEFA,Stadion Hristo Botev,Blagoevgrad,Pirin,7500,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,1.063825,42.0266948,23.1001872
100,UEFA,Stadion Lazur,Burgas,Neftochimic,18339,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,2.601264,42.5129165,27.4703518
101,UEFA,Stadion Lokomotiv,Plovdiv,Lokomotiv,12000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,1.702119,42.1335424,24.7718006
102,UEFA,Stadion Lokomotiv,Sofia,Lokomotiv,16000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,2.269493,42.7376225,23.3146157
103,UEFA,Stadion ?owecz,Lovech,Litex,7050,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,0.999995,43.1430192,24.7247384
104,UEFA,Stadion P?owdiw,Plovdiv,Sin Equipo,48000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,6.808478,42.1336278,24.7711448
105,UEFA,Stadion Slavija,Sofia,Slavija,18000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,2.553179,42.6752632,23.2716995
106,UEFA,Stadion Spartak,Varna,Spartak,12000,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,1.702119,43.2186388,27.9123317
107,UEFA,Stadion Vassil Levski,Sofia,Sin Equipo,43632,Bulgaria,BUL,7050034,FALSE,FALSE,FALSE,FALSE,6.188906,42.6875882,23.3352471
108,UEFA,Stadion Aldo Drosina,Pula,"Istra 1961, Istra Pula",8923,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.147947,44.8616486,13.8516815
109,UEFA,Stadion Branko ?avlovi?-?avlek,Karlovac,NK Karlovac,12000,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.888643,45.484422,15.5639801
110,UEFA,Stadion Cibalia,Vinkovci,Cibalia,10000,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.407202,45.283665,18.7972893
111,UEFA,Stadion Gospin Dolac,Imotski,NK Imotski,2766,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,0.665832,43.4493792,17.2149519
112,UEFA,Stadion Gradski,Koprivnica,Slaven,3134,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,0.754417,46.1660252,16.834523
113,UEFA,Stadion Gradski vrt,Osijek,NK Osjiek,18856,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,4.539021,45.5449848,18.6955386
114,UEFA,Stadion Hrvatski vitezovi,Rijeka,NK Dugopolje,5200,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.251745,45.3478867,14.4022364
115,UEFA,Stadion Intera,Zapreši?,Inter,4528,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.089981,45.864836,15.799906
116,UEFA,Stadion Kamen Ingrad,Velika,Kamen Ingrad,7095,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.70791,45.4410102,17.6626464
117,UEFA,Stadion Kranj?evi?eva,Zagreb,"NK Zagreb, Lokomotiva",8850,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.130374,45.8038517,15.9604001
118,UEFA,Stadion Lu?ko,Zagreb,NK Lu?ko,1800,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,0.433296,45.7632924,15.8687606
119,UEFA,Stadion Maksimir,Zagreb,Dinamo,38168,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,9.18781,45.8186015,16.0179744
120,UEFA,Stadion na Kantridi,Rijeka,NK Rijeka,10275,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.4734,45.339184,14.3809403
121,UEFA,Stadion NK Varteks,Varaždin,Varteks,9099,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.190313,46.2934444,16.3444445
122,UEFA,Stadion Poljud,Split,Hajduk,34448,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,8.292331,43.5196129,16.4318567
123,UEFA,Stadion Radnik,Velika Gorica,HNK Gorica,8000,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.925762,45.723958,16.0731389
124,UEFA,Stadion Rujevica,Rijeka,NK Rijeka,8279,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.992923,45.3478867,14.4022364
125,UEFA,Stadion SRC Mladost,?akovec,Me?imurje,8000,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.925762,46.3910883,16.4216807
126,UEFA,Stadion ŠRC Uljanik-Veruda,Pula,Sin Equipo,4000,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,0.962881,44.8590357,13.8344693
127,UEFA,Stadion Stanovi,Zadar,NK Zadar,5860,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.410621,44.1129301,15.2468904
128,UEFA,Stadion Stjepan Spaji?,Zagreb,Hrvatski dragovoljac,4500,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,1.083241,45.7712115,15.9714771
129,UEFA,Stadion Šubi?evac,Šibenik,Šibenik,8500,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,2.046122,43.7436061,15.8965193
130,UEFA,Stadion u Pricvi?u,Žrnovnica,Mosor,3000,Croatia,CRO,4154200,FALSE,FALSE,FALSE,FALSE,0.722161,43.5211998,16.5578656
131,UEFA,Ammóchostos,Larnaca,Néa Salamís,4000,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,3.418438,34.9361944,33.640417
132,UEFA,Antonis Papadopoulos,Larnaca,Anorthosis,9319,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,7.964106,34.9367635,33.6202309
133,UEFA,Makario,Nicosia,"Ethnikos, Digenis",16440,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,14.049781,35.1524082,33.3576931
134,UEFA,Neo GSP,Nicosia,"APOEL, Omonia, Olympiakos",22859,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,19.53552,35.1144171,33.3628402
135,UEFA,Pafiako Athlítiko Kentro,Paphos,Pafos FC,9394,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,8.028202,34.769267,32.4400002
136,UEFA,Paralimni,Paralimni,Enosis Neon Paralimni,5800,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,4.956735,35.0352421,33.986149
137,UEFA,Tsirion Athlitiko Kentro,Limassol,"Aris, AEL, Apollon",13261,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,11.332977,34.7008892,33.0227761
138,UEFA,Zenon Athlitiko Kentro,Larnaca,"AEK, Alki",13032,Cyprus,CYP,1170125,FALSE,FALSE,FALSE,FALSE,11.137272,34.9251986,33.6000896
139,UEFA,Andr?v Stadion,Olomouc,Sigma,12566,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.184249,49.600199,17.2481839
140,UEFA,Chance Arena,Jablonec nad Nisou,FK Jablonec,6280,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.591842,50.7151666,15.1630219
141,UEFA,?olí?ek,Prague,Bohemians 1905,5000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.471211,50.0670626,14.4542988
142,UEFA,Doosan Arena,Pilzno,Viktoria,11700,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.102635,49.7500024,13.3852493
143,UEFA,Eden Aréna,Prague,Slavia,21000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.979088,50.0674643,14.4715123
144,UEFA,Generali Arena,Prague,Sparta,18944,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.785326,50.0998302,14.4159181
145,UEFA,Juliska,Prague,Dukla,4560,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.429745,50.1117375,14.386566
146,UEFA,Letná Stadion,Zlín,FC Fastav Zlín,6375,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.600795,49.2312369,17.6693992
147,UEFA,Letní stadion,Pardubice,Sin Equipo,15000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.413634,50.0410279,15.7713287
148,UEFA,M?stský fotbalový stadion Srbská,Brno,Zbrojovka,10785,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.016403,49.2270311,16.58685
149,UEFA,M?stský stadion,Karvina,MFK Karviná,4833,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.455473,49.8453688,18.5611885
150,UEFA,Mestsky Stadion Liberec,Liberec,FC Slovan Liberec,7000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.659696,50.7530212,15.0471252
151,UEFA,M?stský stadion Mladá Boleslav,Mladá Boleslav,FK Mladá Boleslav,5000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.471211,50.4260666,14.9141171
152,UEFA,M?stský stadión Znojmo,Znojmo,1. SC Znojmo,5000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.471211,48.8583113,16.0520191
153,UEFA,Na Litavce,P?íbram,FK P?íbram,9100,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.857605,49.6772835,13.9765512
154,UEFA,Na Stínadlech,Teplice,FK Teplice,18221,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.717189,50.639514,13.8153547
155,UEFA,Pod Vinicí,Pardubice,FK Pardubice,3000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.282727,50.029039,15.7810764
156,UEFA,Stadion 1. HFK Olomouc,Olomouc,HFK Olomouc,2900,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.273303,49.5751349,17.3004436
157,UEFA,Stadion Banik Sokolov,Sokolov,Banik,5000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.471211,50.1709733,12.6566299
158,UEFA,Stadion Dukla,Havirov,MFK Haví?ov,7500,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.706817,49.7803923,18.4306253
159,UEFA,Stadion Evžena Rošického,Prague,Sin Equipo,19032,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,1.793619,50.0803975,14.3837043
160,UEFA,Stadion FK Drnovice,Drnovice,FK Drnovice,6400,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.603151,49.2762947,16.9514694
161,UEFA,Stadion Františka Kloze,Kladno,SK Kladno,4000,Czech Republic,CZE,10610947,FALSE,FALSE,FALSE,FALSE,0.376969,50.1379087,14.0915621
